electrode_name,region
F01,ctx-lh-superiorfrontal
F02,ctx-lh-superiorfrontal
F03,ctx-lh-superiorfrontal
F04,ctx-lh-superiorfrontal
F05,ctx-lh-caudalmiddlefrontal
F06,ctx-lh-caudalmiddlefrontal
F07,ctx-lh-precentral
F08,Left-Cerebral-White-Matter
F09,ctx-lh-superiorfrontal
F10,ctx-lh-superiorfrontal
F11,ctx-lh-rostralmiddlefrontal
F12,ctx-lh-rostralmiddlefrontal
F13,ctx-lh-caudalmiddlefrontal
F14,ctx-lh-caudalmiddlefrontal
F15,ctx-lh-precentral
F16,Left-Cerebral-White-Matter
F17,ctx-lh-superiorfrontal
F18,ctx-lh-superiorfrontal
F19,ctx-lh-rostralmiddlefrontal
F20,ctx-lh-rostralmiddlefrontal
F21,ctx-lh-rostralmiddlefrontal
F22,ctx-lh-parsopercularis
F23,ctx-lh-precentral
F24,Left-Cerebral-White-Matter
F25,ctx-lh-superiorfrontal
F26,ctx-lh-superiorfrontal
F27,ctx-lh-rostralmiddlefrontal
F28,ctx-lh-rostralmiddlefrontal
F29,ctx-lh-parstriangularis
F30,ctx-lh-parsopercularis
F31,ctx-lh-parsopercularis
F32,ctx-lh-superiortemporal
F33,Out-of-bounds
F34,ctx-lh-rostralmiddlefrontal
F35,ctx-lh-rostralmiddlefrontal
F36,ctx-lh-rostralmiddlefrontal
F37,ctx-lh-parstriangularis
F38,ctx-lh-parstriangularis
F39,ctx-lh-parsopercularis
F40,ctx-lh-superiortemporal
F41,ctx-lh-superiorfrontal
F42,Out-of-bounds
F43,ctx-lh-rostralmiddlefrontal
F44,ctx-lh-rostralmiddlefrontal
F45,ctx-lh-parstriangularis
F46,ctx-lh-parsorbitalis
F47,ctx-lh-parsorbitalis
F48,ctx-lh-superiortemporal
DL1,Left-Cerebral-White-Matter
DL2,Left-Cerebral-White-Matter
DL3,Left-Cerebral-White-Matter
DL4,Left-Cerebral-White-Matter
DL5,Left-Cerebral-White-Matter
DL6,Left-Cerebral-White-Matter
DH1,ctx-lh-rostralanteriorcingulate
DH2,ctx-lh-superiorfrontal
DH3,Left-Cerebral-White-Matter
DH4,Left-Cerebral-White-Matter
DH5,ctx-lh-superiorfrontal
DH6,ctx-lh-superiorfrontal
